,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,number,street,city,district,postcode,latGold,lonGold
2919,11416,11416,11416,315,FRANCISCO DE SOUTOMAIOR,SAO PAULO,LAJEADO,,-23.526649,-46.391168
2920,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
2921,9242,9242,9242,SN,ENGENHEIRO ANTONIO DE TOLEDO,SAO PAULO,TREMEMBE,,-23.420512,-46.590798
2922,6252,6252,6252,515,RUA JOSE ANTONIO VALADARES,SAO PAULO,SACOMA,,-23.645944,-46.590909
2923,6252,6252,6252,515,RUA JOSE ANTONIO VALADARES,SAO PAULO,SACOMA,,-23.645944,-46.590909
2924,1749,1749,1749,559,RUA MARIA JOSE DONA CONCEICAO,SAO PAULO,VILA ANDRADE,,-23.63569,-46.741708
2925,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
2926,4512,4512,4512,359,RUA CIRIACO JIMENEZ,SAO PAULO,JARAGUA,,-23.443072,-46.738538
2927,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
2928,8744,8744,8744,133,RUA TEODORO MASCARENHAS,SAO PAULO,VILA MATILDE,,-23.540155,-46.53136
2929,6252,6252,6252,515,RUA JOSE ANTONIO VALADARES,SAO PAULO,SACOMA,,-23.645944,-46.590909
2930,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
2931,4256,4256,4256,116,VICTORIO PRIMON,SAO PAULO,LIMAO,,-23.508598,-46.670291
2932,805,805,805,82,RUA PEDRO SCHIMITD,SAO PAULO,PARELHEIROS,,-23.849375,-46.696163
2933,3634,3634,3634,SN,RUA FRANCISCO OLAVO DE ASSIS,SAO PAULO,JAGUARA,,-23.50573,-46.761803
2934,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
2935,7804,7804,7804,1379,ALAMEDA BARAO DE LIMEIRA,SAO PAULO,SANTA CECILIA,,-23.530211,-46.651031
2936,8795,8795,8795,270,PRESIDENTE JANIO DONA SILVA QUADROS,SAO PAULO,VILA MARIA,,-23.500394,-46.584007
2937,207,207,207,75,RUA FILOMENA BELMONT,SAO PAULO,MARSILAC,,-23.907963,-46.706575
2938,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
2939,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
2940,3529,3529,3529,50,AVENIDA GENERAL MAC ARTHUR,SAO PAULO,JAGUARE,,-23.556475,-46.749811
2941,2067,2067,2067,904,RUA ANTONIO GIL,SAO PAULO,CIDADE ADEMAR,,-23.664073,-46.67105
2942,7007,7007,7007,145,RUA SALVADOR DE PAIVA,SAO PAULO,SAO RAFAEL,,-23.629279,-46.47421
2943,3840,3840,3840,575,PEREIRA DE ANDRADE PADRE,SAO PAULO,PINHEIROS,,-23.543409,-46.718727
2944,7495,7495,7495,8,RUA GOLFO DONA CALIFORNIA,SAO PAULO,IGUATEMI,,-23.622459,-46.413492
2945,3552,3552,3552,S/N,AVENIDA JOSE MARIA DONA SILVA,SAO PAULO,JAGUARE,,-23.54821,-46.743033
2946,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
2947,7495,7495,7495,8,RUA GOLFO DONA CALIFORNIA,SAO PAULO,IGUATEMI,,-23.622459,-46.413492
2948,9237,9237,9237,100,CRISANTEMO,SAO PAULO,TREMEMBE,,-23.431378,-46.573848
2949,5360,5360,5360,        77,GUATAMBUS,SAO PAULO,PEDREIRA,,-23.712991,-46.622907
2950,4840,4840,4840,571,CAETANO NOGUEIRA DONA COSTA,SAO PAULO,CACHOEIRINHA,,-23.454213,-46.662461
2951,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
2952,10017,10017,10017,727,TOMOICHI SHIMIZU,SAO PAULO,JOSE BONIFACIO,,-23.576357,-46.436953
2953,863,863,863,221,MACAUBA NATAL,SAO PAULO,GRAJAU,,-23.761249,-46.702127
2954,1733,1733,1733,737,LUIZ GRASSMANN,SAO PAULO,JARDIM SAO LUIS,,-23.650249,-46.736147
2955,1490,1490,1490,678,CARLOS LACERDA,SAO PAULO,CAMPO LIMPO,,-23.637565,-46.779606
2956,3276,3276,3276,195,RUA MANUEL MARTINS COLLACO,SAO PAULO,RIO PEQUENO,,-23.571786,-46.777202
2957,9574,9574,9574,611,VERISSIMO DONA SILVA,SAO PAULO,PARQUE DO CARMO,,-23.577012,-46.480826
2958,3260,3260,3260,256,RUA SARA NEWTON,SAO PAULO,RAPOSO TAVARES,,-23.582606,-46.792623
2959,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
2960,7012,7012,7012,45,PRAÇA PIRES RODOVALHO,SAO PAULO,SAO RAFAEL,,-23.633767,-46.467229
2961,2170,2170,2170,233,RUA COLEGIO PIO XII,SAO PAULO,VILA ANDRADE,,-23.618628,-46.712795
2962,8246,8246,8246,170,RUA ANTONIO PONTES,SAO PAULO,VILA GUILHERME,,-23.508317,-46.606595
2963,4297,4297,4297,63,ANDRIOLI PROFESSOR,SAO PAULO,FREGUESIA DO O,,-23.480113,-46.691134
2964,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
2965,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
2966,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
2967,8604,8604,8604,110,RUA ANGA,SAO PAULO,VILA FORMOSA,,-23.57052,-46.548664
2968,10718,10718,10718,81,ANTONIO XAVIER,SAO PAULO,JARDIM HELENA,,-23.475623,-46.427649
2969,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
2970,3653,3653,3653,842,JOSE VENANCIO DIAS CORONEL,SAO PAULO,SAO DOMINGOS,,-23.481998,-46.762672
2971,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
2972,6252,6252,6252,515,RUA JOSE ANTONIO VALADARES,SAO PAULO,SACOMA,,-23.645944,-46.590909
2973,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
2974,3427,3427,3427,112,RUA CARLANTONIO CARLONE,SAO PAULO,VILA SONIA,,-23.592424,-46.752954
2975,808,808,808,,RUA BELEM,SAO PAULO,PARELHEIROS,,-23.826053,-46.700713
2976,2182,2182,2182,55,RUA FLORIANO PEIXOTO SANTOS,SAO PAULO,MORUMBI,,-23.604498,-46.719988
2977,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
2978,720,720,720,S/N,SINFONIA MILITAR TRAV H,SAO PAULO,PARELHEIROS,,-23.803575,-46.764608
2979,3822,3822,3822,124,RUA AMARO CAVALHEIRO,SAO PAULO,PINHEIROS,,-23.566495,-46.699359
2980,9997,9997,9997,313,JAPICHAUA,SAO PAULO,VILA JACUI,,-23.481621,-46.470061
2981,10721,10721,10721,2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,JARDIM HELENA,,-23.474758,-46.424325
2982,983,983,983,,BARRO BRANCO,SAO PAULO,GRAJAU,,-23.756851,-46.66741
2983,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
2984,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
2985,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
2986,10005,10005,10005,298,AVENIDA ANTONIO RICARDO DONA SILVA,SAO PAULO,PARQUE DO CARMO,,-23.564481,-46.464051
2987,10721,10721,10721,2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,JARDIM HELENA,,-23.474758,-46.424325
2988,11582,11582,11582,        87,MANUEL FELIX DE LIMA,SAO PAULO,JARDIM HELENA,,-23.478051,-46.384025
2989,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
2990,9237,9237,9237,100,CRISANTEMO,SAO PAULO,TREMEMBE,,-23.431378,-46.573848
2991,204,204,204,2,BENEDITO SCHUNCK,SAO PAULO,MARSILAC,,-23.880401,-46.741814
2992,9962,9962,9962,49,BATUIRA DO CAMPO,SAO PAULO,ERMELINO MATARAZZO,,-23.478662,-46.494123
2993,8679,8679,8679,59,AREIAO,SAO PAULO,CARRAO,,-23.550182,-46.553253
2994,943,943,943,S/N,EST MUNICIPAL,SAO PAULO,GRAJAU,,-23.776305,-46.690983
2995,6252,6252,6252,515,RUA JOSE ANTONIO VALADARES,SAO PAULO,SACOMA,,-23.645944,-46.590909
2996,1731,1731,1731,90,RUA JOSEFINA MORETTI,SAO PAULO,JARDIM SAO LUIS,,-23.644218,-46.7403
2997,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
2998,1155,1155,1155,1030,ABILIO CESAR,SAO PAULO,CAPAO REDONDO,,-23.686733,-46.780353
2999,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
3000,9237,9237,9237,100,CRISANTEMO,SAO PAULO,TREMEMBE,,-23.431378,-46.573848
3001,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
3002,11270,11270,11270,13,PEDRO DONA ROSA,SAO PAULO,LAJEADO,,-23.540531,-46.392705
3003,1806,1806,1806,787,RUA NATAL PIGASSI,SAO PAULO,VILA SONIA,,-23.597493,-46.757054
3004,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
3005,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
3006,749,749,749,601,RUA RENE CASTERA,SAO PAULO,JARDIM ANGELA,,-23.750653,-46.776956
3007,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
3008,7462,7462,7462,       127,LUIZ VICENTE PRADO FREIRE,SAO PAULO,IGUATEMI,,-23.600745,-46.438625
3009,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
3010,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
3011,1900,1900,1900,1655,AVENIDA SEN TEOTONIO VILELA,SAO PAULO,CIDADE DUTRA,,-23.715694,-46.69903
3012,3515,3515,3515,187,RUA MARECHAL OLIMPIO MOURAO FILHO,SAO PAULO,RIO PEQUENO,,-23.55722,-46.758328
3013,10727,10727,10727,434,DOS MURURES,SAO PAULO,JARDIM HELENA,,-23.476385,-46.419084
3014,5033,5033,5033,9953,ESTRADA DE ITAQUAQUECETUBA,SAO PAULO,GRAJAU,,-23.773352,-46.645842
3015,722,722,722,47,RUA CARMELIA T RAIMONDI,SAO PAULO,PARELHEIROS,,-23.84435,-46.732962
3016,5360,5360,5360,        77,GUATAMBUS,SAO PAULO,PEDREIRA,,-23.712991,-46.622907
3017,7340,7340,7340,20,DONA DISPERSAO,SAO PAULO,SAO RAFAEL,,-23.633868,-46.456519
3018,953,953,953,125,ROSA DE VENUS,SAO PAULO,GRAJAU,,-23.771994,-46.693894
3019,204,204,204,2,BENEDITO SCHUNCK,SAO PAULO,MARSILAC,,-23.880401,-46.741814
3020,10291,10291,10291,625,PROFESSORA DINA RIZZI,SAO PAULO,LAJEADO,,-23.535021,-46.422933
3021,7090,7090,7090,214,AVENIDA BARONESA DE MURITIBA,SAO PAULO,SAO RAFAEL,,-23.624499,-46.471505
3022,5033,5033,5033,9953,ESTRADA DE ITAQUAQUECETUBA,SAO PAULO,GRAJAU,,-23.773352,-46.645842
3023,7012,7012,7012,45,PRAÇA PIRES RODOVALHO,SAO PAULO,SAO RAFAEL,,-23.633767,-46.467229
3024,7457,7457,7457,       215,VILZA,SAO PAULO,SAPOPEMBA,,-23.60925,-46.432463
3025,8572,8572,8572,450,AVENIDA ALBERTO RAMOS,SAO PAULO,SAO LUCAS,,-23.585848,-46.561781
3026,3659,3659,3659,299,RUA AGAMENON MAGALHAES,SAO PAULO,JAGUARA,,-23.512129,-46.757003
3027,8943,8943,8943,SN,LAMARAO,SAO PAULO,JACANA,,-23.470359,-46.564245
3028,9994,9994,9994,SN,RUA VILA NOVA DE SANTA CRUZ,SAO PAULO,VILA JACUI,,-23.490061,-46.467193
3029,11270,11270,11270,13,PEDRO DONA ROSA,SAO PAULO,LAJEADO,,-23.540531,-46.392705
3030,802,802,802,73,RUA CARLOS RASQUINHO,SAO PAULO,PARELHEIROS,,-23.848534,-46.700662
3031,5360,5360,5360,        77,GUATAMBUS,SAO PAULO,PEDREIRA,,-23.712991,-46.622907
3032,1475,1475,1475,46,RUA DOUTOR ANTONIO BARBOSA DONA CUNHA,SAO PAULO,CAMPO LIMPO,,-23.640399,-46.785437
3033,6353,6353,6353,1053,LICIO DE MIRANDA,SAO PAULO,IPIRANGA,,-23.604714,-46.589624
3034,7495,7495,7495,8,RUA GOLFO DONA CALIFORNIA,SAO PAULO,IGUATEMI,,-23.622459,-46.413492
3035,9997,9997,9997,313,JAPICHAUA,SAO PAULO,VILA JACUI,,-23.481621,-46.470061
3036,10718,10718,10718,81,ANTONIO XAVIER,SAO PAULO,JARDIM HELENA,,-23.475623,-46.427649
3037,3207,3207,3207,1,MIRASSOL,SAO PAULO,ANHANGUERA,,-23.447226,-46.796934
3038,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
3039,7011,7011,7011,400,RUA LOURENCO LEITE PENTEADO,SAO PAULO,SAO RAFAEL,,-23.633406,-46.468582
3040,4428,4428,4428,802,RUA PRESIDENTE FELIX PAIVA,SAO PAULO,ANHANGUERA,,-23.45069,-46.788347
3041,4365,4365,4365,295,RUA DOUTOR FLEURY SILVEIRA,SAO PAULO,LIMAO,,-23.489756,-46.670478
